Date,Datacenter,Location 2nd Level ID,Location 3rd Level Name,Location 3rdLevel ID,POD,IMS Account Type,Hardware Status,Hardware Status Group,Hardware Type,Chassis Size,Hardware Count,Occupied U
4/27/2025,DAL13,1,rack,106,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL13,1,rack,106,0,Unknown,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Customer,Active,Active,Server,1,2,2
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Customer,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL10,1,rack,107,DAL10 - 1,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL12,1,rack,107,DAL12 - 1,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL12,1,rack,107,DAL12 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL12,1,rack,107,DAL12 - 1,Unknown,Liquidation,Other,Server,2,2,4
4/27/2025,DAL12,1,rack,107,DAL12 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL13,1,rack,107,0,Internal,Active,Active,Load Balancer,2,1,2
4/27/2025,DAL13,1,rack,107,0,Internal,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,107,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL13,1,rack,107,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,107,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,2,4
4/27/2025,DAL10,1,rack,108,DAL10 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL12,1,rack,108,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL12,1,rack,108,0,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL13,1,rack,108,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL13,1,rack,108,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL14,1,rack,108,0,Internal,Active,Active,Storage Shelf,2,2,4
4/27/2025,DAL14,1,rack,108,0,Internal,Active,Active,Storage Shelf,8,2,16
4/27/2025,DAL14,1,rack,108,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Customer,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Customer,Active,Active,Server,2,6,12
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Test,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,1,2
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,109,DAL10 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,1,rack,109,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,109,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL13,1,rack,109,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL13,1,rack,109,0,Unknown,Active,Active,Server,1,1,1
4/27/2025,DAL14,1,rack,109,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,109,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,109,0,Test,Reserved,Sellable Inventory,Server,2,10,20
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Internal,Active,Active,Server,1,16,16
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL10,1,rack,11,DAL10 - 1,Unknown,Spare,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,11,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,11,DAL12 - 1,Internal,Active,Active,Server,1,35,35
4/27/2025,DAL12,1,rack,11,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,11,DAL12 - 1,Unknown,Liquidation,Other,Server,1,4,4
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Unknown,Liquidation,Other,Server,1,2,2
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Unknown,Reclaim,Sellable Inventory,Server,1,4,4
4/27/2025,DAL13,1,rack,11,DAL13 - 1,Unknown,Reserved,Sellable Inventory,Server,1,3,3
4/27/2025,DAL14,1,rack,11,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,11,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,11,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL10,1,rack,110,DAL10 - 1,Customer,Active,Active,Server,2,2,4
4/27/2025,DAL10,1,rack,110,DAL10 - 1,Customer,Active,Active,Server,4,1,4
4/27/2025,DAL10,1,rack,110,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,110,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,110,DAL10 - 1,Unknown,Inventory,Sellable Inventory,Server,2,3,6
4/27/2025,DAL12,1,rack,110,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL12,1,rack,110,0,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL12,1,rack,110,0,Unknown,Spare,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,110,0,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL13,1,rack,110,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL14,1,rack,110,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,110,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,110,0,Test,Reserved,Sellable Inventory,Server,2,20,40
4/27/2025,DAL10,1,rack,111,0,Internal,Active,Active,Storage Shelf,2,1,2
4/27/2025,DAL10,1,rack,111,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL10,1,rack,111,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,111,0,Internal,Planned,Non-Sellable Inventory,Switch,1,1,1
4/27/2025,DAL12,1,rack,111,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,2,2,4
4/27/2025,DAL12,1,rack,111,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,8,2,16
4/27/2025,DAL12,1,rack,111,0,Unknown,Reserved,Sellable Inventory,Switch,1,2,2
4/27/2025,DAL13,1,rack,111,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL13,1,rack,111,0,Internal,Active,Active,Storage Shelf,2,2,4
4/27/2025,DAL13,1,rack,111,0,Internal,Active,Active,Storage Shelf,8,2,16
4/27/2025,DAL13,1,rack,111,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,112,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,112,0,Internal,Planned,Non-Sellable Inventory,Switch,1,1,1
4/27/2025,DAL12,1,rack,112,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,2,2,4
4/27/2025,DAL12,1,rack,112,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,8,2,16
4/27/2025,DAL12,1,rack,112,0,Unknown,Reserved,Sellable Inventory,Switch,1,2,2
4/27/2025,DAL13,1,rack,112,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL13,1,rack,112,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,112,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,112,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,112,0,Test,Active,Active,Server,2,21,42
4/27/2025,DAL10,1,rack,113,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,113,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL12,1,rack,113,0,Internal,Active,Active,Storage Shelf,2,8,16
4/27/2025,DAL12,1,rack,113,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL12,1,rack,113,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL13,1,rack,113,0,Internal,Active,Active,Storage Shelf,2,8,16
4/27/2025,DAL13,1,rack,113,0,Internal,Active,Active,Storage Shelf,4,6,24
4/27/2025,DAL13,1,rack,113,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,113,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,113,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,113,0,Test,Active,Active,Server,2,10,20
4/27/2025,DAL10,1,rack,114,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,114,0,Internal,Active,Active,Server,2,11,22
4/27/2025,DAL10,1,rack,114,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,114,0,Test,Active,Active,Server,1,3,3
4/27/2025,DAL10,1,rack,114,0,Test,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,114,0,Unknown,Active,Active,Server,2,2,4
4/27/2025,DAL10,1,rack,114,0,Unknown,Liquidation,Other,Server,1,1,1
4/27/2025,DAL10,1,rack,114,0,Unknown,Planned,Non-Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,114,0,Unknown,Planned,Non-Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,114,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL12,1,rack,114,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL12,1,rack,114,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL12,1,rack,114,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,114,0,Internal,Inventory,Sellable Inventory,Storage Shelf,2,2,4
4/27/2025,DAL12,1,rack,114,0,Internal,Liquidate_Prep,Other,Storage Shelf,6,1,6
4/27/2025,DAL13,1,rack,114,0,Internal,Active,Active,Storage Shelf,2,10,20
4/27/2025,DAL13,1,rack,114,0,Internal,Active,Active,Storage Shelf,4,4,16
4/27/2025,DAL13,1,rack,114,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,114,0,Customer,Reserved,Sellable Inventory,Server,2,20,40
4/27/2025,DAL14,1,rack,114,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,114,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,115,0,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL10,1,rack,115,0,Internal,Active,Active,Server,2,8,16
4/27/2025,DAL10,1,rack,115,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL10,1,rack,115,0,Test,Reserved,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,115,0,Unknown,Active,Active,Server,2,2,4
4/27/2025,DAL10,1,rack,115,0,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,115,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL12,1,rack,115,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL13,1,rack,115,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL13,1,rack,115,0,Internal,Active,Active,Storage Shelf,2,2,4
4/27/2025,DAL13,1,rack,115,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL13,1,rack,115,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,116,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,1,rack,116,0,Internal,Active,Active,Server,1,8,8
4/27/2025,DAL10,1,rack,116,0,Internal,Active,Active,Server,2,6,12
4/27/2025,DAL10,1,rack,116,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,116,0,Test,Active,Active,Server,2,2,4
4/27/2025,DAL10,1,rack,116,0,Unknown,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,116,0,Unknown,Inventory,Sellable Inventory,Server,1,2,2
4/27/2025,DAL10,1,rack,116,0,Unknown,Reserved,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,116,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL13,1,rack,116,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,117,0,Internal,Active,Active,Load Balancer,2,2,4
4/27/2025,DAL10,1,rack,117,0,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,117,0,Internal,Active,Active,Server,2,9,18
4/27/2025,DAL10,1,rack,117,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL10,1,rack,117,0,Test,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,117,0,Unknown,Active,Active,Server,2,2,4
4/27/2025,DAL10,1,rack,117,0,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL12,1,rack,117,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL13,1,rack,117,0,Internal,Active,Active,Storage Shelf,2,10,20
4/27/2025,DAL13,1,rack,117,0,Internal,Active,Active,Storage Shelf,4,4,16
4/27/2025,DAL10,1,rack,118,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL10,1,rack,118,0,Internal,Active,Active,Server,2,11,22
4/27/2025,DAL10,1,rack,118,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,118,0,Unknown,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,118,0,Internal,Active,Active,Storage Shelf,2,8,16
4/27/2025,DAL12,1,rack,118,0,Internal,Active,Active,Storage Shelf,4,4,16
4/27/2025,DAL13,1,rack,118,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL13,1,rack,118,0,Internal,Active,Active,Storage Shelf,2,6,12
4/27/2025,DAL13,1,rack,118,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL13,1,rack,118,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,118,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,1,rack,119,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,119,0,Internal,Active,Active,Storage Shelf,2,8,16
4/27/2025,DAL12,1,rack,119,0,Internal,Active,Active,Storage Shelf,4,4,16
4/27/2025,DAL13,1,rack,119,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL13,1,rack,119,0,Internal,Active,Active,Storage Shelf,2,6,12
4/27/2025,DAL13,1,rack,119,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL13,1,rack,119,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,119,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Customer,Active,Active,Server,1,2,2
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Internal,Active,Active,Server,1,5,5
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Unknown,Liquidation,Other,Server,4,1,4
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Unknown,Quarantine,Unknown,Server,1,1,1
4/27/2025,DAL10,1,rack,12,DAL10 - 1,Unknown,Spare,Non-Sellable Inventory,Server,2,3,6
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Customer,Active,Active,Server,2,16,32
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Test,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Test,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL12,1,rack,12,DAL12 - 1,Unknown,Reserved,Sellable Inventory,Server,2,1,2
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Customer,Active,Active,Server,1,7,7
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Customer,Active,Active,Server,2,1,2
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Internal,Active,Active,IPMI Management Switch,1,1,1
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Internal,Active,Active,Server,1,11,11
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,12,DAL13 - 1,Unknown,Missing_Parts,Sellable Inventory,Server,1,1,1
4/27/2025,DAL14,1,rack,12,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,12,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL14,1,rack,12,0,Test,Active,Active,Server,1,22,22
4/27/2025,DAL10,1,rack,120,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,1,rack,120,0,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,120,0,Internal,Active,Active,Server,2,3,6
4/27/2025,DAL10,1,rack,120,0,Internal,Active,Active,Storage Shelf,1,1,1
4/27/2025,DAL10,1,rack,120,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,120,0,Unknown,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,120,0,Unknown,Inventory,Sellable Inventory,SAN Switch,1,2,2
4/27/2025,DAL10,1,rack,120,0,Unknown,Inventory,Sellable Inventory,Server,1,1,1
4/27/2025,DAL10,1,rack,120,0,Unknown,Quarantine,Unknown,Server,2,1,2
4/27/2025,DAL12,1,rack,120,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL12,1,rack,120,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL12,1,rack,120,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL12,1,rack,120,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL13,1,rack,120,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL13,1,rack,120,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL13,1,rack,120,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,120,0,Unknown,Inventory,Sellable Inventory,Switch,1,1,1
4/27/2025,DAL13,1,rack,120,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,2,4,8
4/27/2025,DAL13,1,rack,120,0,Unknown,Reserved,Sellable Inventory,Storage Shelf,4,2,8
4/27/2025,DAL14,1,rack,120,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL14,1,rack,120,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL14,1,rack,120,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL10,1,rack,121,0,Internal,Active,Active,Firewall,3,2,6
4/27/2025,DAL10,1,rack,121,0,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL10,1,rack,121,0,Internal,Active,Active,Server,2,6,12
4/27/2025,DAL10,1,rack,121,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,121,0,Internal,Active,Active,SAN Switch,1,1,1
4/27/2025,DAL12,1,rack,121,0,Internal,Active,Active,Storage Shelf,2,4,8
4/27/2025,DAL12,1,rack,121,0,Internal,Active,Active,Storage Shelf,4,2,8
4/27/2025,DAL12,1,rack,121,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL13,1,rack,121,0,Internal,Active,Active,Storage Shelf,8,4,32
4/27/2025,DAL13,1,rack,121,0,Internal,Active,Active,Switch,1,4,4
4/27/2025,DAL13,1,rack,121,0,Unknown,Inventory,Sellable Inventory,Switch,1,1,1
4/27/2025,DAL13,1,rack,121,0,Unknown,Liquidate_Prep,Other,Storage Shelf,2,6,12
4/27/2025,DAL14,1,rack,121,0,Unknown,Reserved,Sellable Inventory,Switch,1,2,2
4/27/2025,DAL10,1,rack,122,0,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL10,1,rack,122,0,Internal,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,122,0,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL12,1,rack,122,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL13,1,rack,122,0,Internal,Active,Active,Server,1,6,6
4/27/2025,DAL13,1,rack,122,0,Internal,Active,Active,Server,4,7,28
4/27/2025,DAL14,1,rack,122,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL14,1,rack,122,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,122,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,123,0,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL10,1,rack,123,0,Internal,Active,Active,Server,2,4,8
4/27/2025,DAL10,1,rack,123,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,123,0,Unknown,Inventory,Sellable Inventory,Switch,1,1,1
4/27/2025,DAL12,1,rack,123,0,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL12,1,rack,123,0,Internal,Active,Active,Server,4,8,32
4/27/2025,DAL12,1,rack,123,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,123,0,Unknown,Active,Active,Server,4,1,4
4/27/2025,DAL13,1,rack,123,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL13,1,rack,123,0,Internal,Active,Active,Server,4,7,28
4/27/2025,DAL13,1,rack,123,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL13,1,rack,123,0,Unknown,Active,Active,Server,1,1,1
4/27/2025,DAL14,1,rack,123,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL14,1,rack,123,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,123,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,124,0,Internal,Active,Active,Server,1,1,1
4/27/2025,DAL12,1,rack,124,0,Internal,Active,Active,Server,4,9,36
4/27/2025,DAL12,1,rack,124,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL13,1,rack,124,0,Internal,Active,Active,Server,4,7,28
4/27/2025,DAL13,1,rack,124,0,Internal,Active,Active,Switch,1,3,3
4/27/2025,DAL14,1,rack,124,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL14,1,rack,124,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,124,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,125,0,Internal,Active,Active,Server,2,1,2
4/27/2025,DAL10,1,rack,125,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL10,1,rack,125,0,Unknown,Inventory,Sellable Inventory,Switch,1,1,1
4/27/2025,DAL12,1,rack,125,0,Internal,Active,Active,Server,2,1,2
4/27/2025,DAL12,1,rack,125,0,Internal,Active,Active,Server,4,7,28
4/27/2025,DAL12,1,rack,125,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,125,0,Unknown,Active,Active,Server,4,2,8
4/27/2025,DAL12,1,rack,125,0,Unknown,Liquidation,Other,Server,2,1,2
4/27/2025,DAL12,1,rack,125,0,Unknown,Reserved,Sellable Inventory,Load Balancer,2,1,2
4/27/2025,DAL13,1,rack,125,0,Internal,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,125,0,Internal,Active,Active,Server,4,6,24
4/27/2025,DAL13,1,rack,125,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,125,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL14,1,rack,125,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,125,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL12,1,rack,126,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL12,1,rack,126,0,Internal,Active,Active,Server,1,2,2
4/27/2025,DAL12,1,rack,126,0,Internal,Active,Active,Server,2,3,6
4/27/2025,DAL12,1,rack,126,0,Internal,Active,Active,Server,4,8,32
4/27/2025,DAL12,1,rack,126,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL13,1,rack,126,0,Internal,Active,Active,Server,1,3,3
4/27/2025,DAL13,1,rack,126,0,Internal,Active,Active,Server,2,2,4
4/27/2025,DAL13,1,rack,126,0,Internal,Active,Active,Server,4,6,24
4/27/2025,DAL13,1,rack,126,0,Internal,Active,Active,Switch,1,1,1
4/27/2025,DAL14,1,rack,126,0,Customer,Active,Active,Server,1,43,43
4/27/2025,DAL14,1,rack,126,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL14,1,rack,126,0,Internal,Active,Active,Switch,2,2,4
4/27/2025,DAL10,1,rack,127,0,Internal,Active,Active,Console,1,1,1
4/27/2025,DAL10,1,rack,127,0,Internal,Active,Active,Switch,1,2,2
4/27/2025,DAL12,1,rack,127,0,Internal,Active,Active,Server,1,4,4
4/27/2025,DAL12,1,rack,127,0,Internal,Active,Active,Server,2,2,4
4/27/2025,DAL12,1,rack,127,0,Internal,Active,Active,Server,4,8,32
4/27/2025,DAL12,1,rack,127,0,Internal,Active,Active,Switch,1,2,2
